"TBS_5_F2_Water_all"	"TBS_7_F2_Water_all"	"SEL_7_F1_Water_all"	"SEL_8_F1_Water_all"	"TBS_8_F3_Water_all"	"TBS_8_F1_Water_all"	"SEL_1_F1_Water_all"	"SEL_1_F2_Water_all"	"SEL_1_F3_Water_all"	"SEL_10_F1_Water_all"	"SEL_10_F2_Water_all"	"SEL_10_F3_Water_all"	"SEL_11_F1_Water_all"	"SEL_11_F2_Water_all"	"SEL_11_F3_Water_all"	"SEL_12_F1_Water_all"	"SEL_12_F2_Water_all"	"SEL_12_F3_Water_all"	"SEL_3_F1_Water_all"	"SEL_3_F2_Water_all"	"SEL_3_F3_Water_all"	"SEL_5_F1_Water_all"	"SEL_5_F2_Water_all"	"SEL_5_F3_Water_all"	"SEL_6_F1_Water_all"	"SEL_6_F2_Water_all"	"SEL_6_F3_Water_all"	"SEL_7_F2_Water_all"	"SEL_7_F3_Water_all"	"SEL_8_F2_Water_all"	"SEL_8_F3_Water_all"	"SEL_9_F1_Water_all"	"SEL_9_F2_Water_all"	"TBS_1_F1_Water_all"	"TBS_1_F2_Water_all"	"TBS_1_F3_Water_all"	"TBS_10_F1_Water_all"	"TBS_10_F2_Water_all"	"TBS_10_F3_Water_all"	"TBS_11_F1_Water_all"	"TBS_11_F2_Water_all"	"TBS_11_F3_Water_all"	"TBS_12_F1_Water_all"	"TBS_12_F2_Water_all"	"TBS_12_F3_Water_all"	"TBS_3_F1_Water_all"	"TBS_3_F2_Water_all"	"TBS_3_F3_Water_all"	"TBS_5_F1_Water_all"	"TBS_5_F3_Water_all"	"TBS_6_F1_Water_all"	"TBS_6_F2_Water_all"	"TBS_6_F3_Water_all"	"TBS_7_F1_Water_all"	"TBS_7_F3_Water_all"	"TBS_8_F2_Water_all"	"TBS_9_F1_Water_all"	"TBS_9_F2_Water_all"	"TBS_9_F3_Water_all"	"Unknown"
"TBS_SUM_PET2_Biofilm"	4.07173227123792e-08	8.9226454403626e-06	2.89228100175676e-07	0.00118302513859737	2.44893781784821e-08	0.000493308043214351	2.39622808910141e-05	2.18058301749299e-07	3.66484348941556e-07	6.57550141987924e-12	6.3139368533478e-10	1.28304614547071e-10	5.39387254913743e-13	3.82133320585816e-11	4.61886576908077e-18	1.15043399752468e-12	7.14445830906411e-07	1.38286319236189e-09	0.00015103869550535	0.000158302230776198	0.000530597949956669	8.46644480884176e-07	8.8242005027778e-08	3.72399724737211e-06	1.79039657160802e-07	3.82832685608969e-05	4.22601684860741e-05	3.77214486995973e-06	1.40453606325565e-05	1.02787632976012e-06	0.0124266174455399	0.00217987042863232	2.7366588357697e-05	1.73760203277128e-10	4.49434558391038e-11	1.29973323987958e-10	1.5797513057382e-14	2.2978061473579e-13	1.65996608006881e-12	1.33035324090402e-11	4.35904538146752e-16	6.7546385183646e-13	2.7075909753785e-09	6.72272468833136e-13	5.05628656017692e-12	0.000408381362419565	0.000237961209025107	6.06255812924747e-05	9.95026860695715e-07	1.84088157298067e-07	0.00123837152076789	0.00187825573765305	0.00292517209771425	0.000359458591112307	0.00846943255169383	4.84697468400049e-07	1.93915778218042e-08	2.18828039661542e-08	2.89031201301354e-11	0.967131739353165
"TBS_SUM_wPE1_Biofilm"	9.45803424972107e-08	7.79435840064067e-05	0.0240794445795995	0.00456490898826532	0.00123073337935857	0.00734566988606214	1.99138965158497e-07	8.60178810485878e-07	3.0276681206631e-05	2.36676400139536e-07	1.44921584266068e-05	1.24682871084361e-06	3.01739255452853e-08	8.60764215531725e-11	5.61912132942639e-09	0.000254912385148306	2.26105521736759e-05	6.36727012719593e-06	0.00012643043955142	0.000322527319566403	0.000899969255653688	1.5384556444871e-05	2.09823177511213e-05	7.29675454907913e-05	0.000103165549552034	3.34598541980402e-05	6.95274411826299e-05	3.77306774770222e-05	0.000399130817489857	0.00421293566404782	0.00986475011186587	0.0373310341987732	0.0330953591025663	0.000170402125688911	0.000273848178392528	0.00103764983416882	2.34040777479944e-06	3.42413575106597e-06	1.22966894966049e-05	0.000444521092962583	4.72403215499238e-06	0.000131277542097978	4.38255672943432e-06	6.12323745937731e-07	5.13747283607714e-05	0.0051574084927745	0.00308210512099094	0.0110588734925805	5.09955462007023e-06	1.72632549596322e-05	3.77366139476584e-07	1.57078008420859e-06	5.97160995331253e-05	0.00099091634920352	0.00798754015822624	0.000276283768743373	0.00427332069761913	0.00156418926043372	0.000342080734518943	0.83881101362391
"TBS_SUM_wPE2_Biofilm"	1.69855884565612e-08	0.00386436864805561	0.0475258250704406	0.020849759330917	0.00118441128310746	0.00520043293521208	3.22592332239408e-06	7.98167957680659e-07	8.03484429741276e-07	5.3271125282596e-05	1.49264902919941e-05	2.14184820504414e-05	2.22097429920196e-05	6.03696354604879e-11	4.43709533527614e-06	3.03332916596646e-06	0.00186103532631445	9.20481267862173e-06	0.000695675964419752	0.000215151973624952	0.00033612696095234	0.000356708202266816	0.00102927929220985	0.000666778674347634	1.39504268194601e-06	1.02010306580719e-07	7.8203131242898e-06	0.000597755087682191	0.0492806081653259	0.00185152383501908	0.0340588934960721	0.0954024712429512	0.0495462103265419	0.00679403231819361	0.000469452682152425	0.00688351227279348	1.12217030655972e-05	0.000242902462350875	0.00010753141987187	0.00239995124764748	3.10813494622731e-05	0.000103143617233438	0.000822815246141257	0.000200134816832792	0.000251133197743502	0.00936287054798498	0.00276949452770131	0.00679689953659635	1.29236091844625e-05	0.000422302872949473	0.000183418380076422	0.00016418137277235	0.0129642502659606	0.0462161516082385	0.0176199853962242	0.00190126572377912	0.0119143767970019	0.0269046713406702	0.00607453916058434	0.523710077645749
"TBS_WIN2_G1_Biofilm"	0	1.89009928206198e-09	6.35012337861102e-07	5.26802307085118e-07	0.000751823173088906	6.67099373596506e-05	1.58296393501997e-05	0.000144561255543008	0.000247641152809076	0.00529479979440707	0.00461585283101316	0.000844630074570709	0.00053812685732695	0.00104302053213104	0.000801034072774527	0	3.45523637310682e-09	0.000316819435572737	2.46856165851475e-05	2.52399668832904e-05	5.6650410301894e-05	0	0	0	2.82390367920068e-09	0	0	0	0	9.34345733604884e-09	4.22273764598971e-09	4.77774505176111e-05	4.04805686833423e-05	0.0004475975974547	0.000593758266540668	0.000286194001124294	0.00179469218276126	0.00154201614075058	0.000788367969027587	0.00439278264080053	0.000629490715557406	0.0105372396014602	4.09350065482635e-05	0	2.06247896347294e-05	0.00193966205817481	0.000125035358628317	0.000198683469140187	0	0	0	0	5.1868506523398e-08	0	3.72458169021254e-06	0.000179894672668473	0.000102886460714017	4.5580115524931e-05	0.000409071957617778	0.961044844226677
"TBS_WIN2_G2_Biofilm"	4.37299233561445e-07	1.69367503860901e-16	9.03955171886825e-20	8.63496004052604e-13	1.29903744902348e-08	2.99688735631973e-09	4.09658779625118e-09	2.72853765532984e-10	7.85889695808052e-10	0.000141372994710909	0.00107345455797385	0.000648645541473857	1.39479558986769e-08	5.61967561206249e-06	3.62055580693847e-07	3.13856659725862e-11	1.57978402664332e-06	1.23312542521651e-07	7.17983878361484e-05	0.000392213995904472	0.0101203307927548	2.15398588119187e-11	5.2551899584795e-08	7.47868844311719e-10	6.93217070559362e-05	3.37661971824128e-08	1.28319156867306e-05	0.00112879722425982	1.50607918260135e-05	0.000138247954770796	2.99632632649248e-05	9.58022320536425e-10	3.24037971841069e-10	0.000777143319445408	0.000353648386827444	0.00151199795788531	3.3712468203112e-09	1.39777703813187e-07	1.9857466480832e-07	0.0288051998070603	0.00462712094517843	0.00222643486094338	1.22385057706932e-06	2.02890813273726e-10	4.8903131832507e-08	0.00255326937582368	0.00967822296750262	0.0298059236634518	2.96288970215535e-05	0.00947086134241566	2.72081352081153e-13	1.51434457494914e-10	5.82534195468638e-12	4.30209347318947e-05	9.73666969153039e-13	3.54939228972302e-08	1.87593130541522e-08	2.54819953046162e-07	1.8742189858438e-06	0.896263444663939
"TBS_WIN2_G3_Biofilm"	6.49332408240456e-12	0	1.76532259245037e-14	6.54588486789903e-14	0.000723616524566576	0.000521997741088439	0.000217447563769611	0.000759552117912399	0.000702952007542929	0.0600281360743481	0.0206170082216647	0.00646931232575083	0.0103712645835584	0.00784280989257205	0.00729398744635984	5.27079154939082e-11	1.8149600324335e-08	0.000872952661663628	1.24664309515369e-05	0.000225057208896699	0.000307110389072747	1.30355071134601e-10	2.45967865205793e-11	2.29514493383408e-11	1.21784447487239e-10	1.403095742563e-10	1.84727380851861e-10	3.21310830261176e-14	2.20710402558971e-14	6.02879817642446e-14	2.48017540845786e-14	0.000245506940996128	0.0018968248058488	0.00367858525076432	0.00164782011098987	0.00288681288765022	0.00999438247020884	0.00208607265692371	0.00673038345991698	0.0442032745538773	0.05806413239479	0.0395526469604424	0.000727800027240301	2.80341723690939e-09	0.000184144311903346	0.00012501445576726	0.000668211679201464	0.00309851366142344	1.77016584818205e-11	7.30943725752224e-11	1.7486193095372e-10	1.52741869885437e-10	1.13377446965713e-06	0	2.59862096513596e-06	0.0044369865757798	0.000271669562622198	0.000970080985091887	0.00202058588109364	0.699541124726749
"TBS_WIN2_PE1_Biofilm"	0	0	0	0	0	0	4.15751124404774e-06	2.60913702162108e-06	3.30579283837506e-06	0	1.69966966510048e-08	0	0	0	1.03415786202387e-08	9.67177535734119e-09	1.68164751050636e-05	1.64504692898538e-05	8.94201676778148e-05	0.000194673796619769	0.000386178290594852	0	2.81806967387912e-08	0	0	0	0	0	0	5.92595123594285e-08	9.23750206018309e-08	0	0	1.50650197343176e-05	1.42879431681648e-05	6.14804141808311e-06	0	1.61328079689577e-07	0	0	1.23621591250267e-05	0	3.23875555780216e-05	0	8.29478914985448e-06	0.00012149004791011	9.90660168964638e-05	0.000249579410107812	0	0	0	0	0	0	0	0	0	0	0	0.998727329223161
"TBS_WIN2_PE3_Biofilm"	3.62721825168641e-11	0	0	2.12394067250483e-11	0.0115916779849894	0.00194156019917249	0.000538856731339889	0.000788243509719661	4.21812569978285e-05	0.0104522951156249	0.0295263434169954	0.101273951075148	0.00764064364976758	0.00962947941793884	0.00101700326765423	2.18845647773109e-07	6.79100402690297e-06	0.00620608093983287	0.000127217182623179	0.000192006040223253	4.40039647156758e-05	1.51007144911283e-10	0	3.22801689937702e-11	0	0	0	0.000186427809631658	0	1.14200859861344e-11	2.90705051010628e-08	0.00107432640752069	8.99986916296519e-05	0.005555020606031	0.00540647415501658	0.0073868175633987	0.0139303501946297	0.0075688781061521	0.0102127685953729	0.0642905886367176	0.0477269769498178	0.0883024772798798	0.000671272446634455	1.9884931336204e-06	8.65623829160727e-05	0.00996584944956019	0.00345536451844955	0.0086048904226921	1.29027586411342e-08	1.51923548924134e-06	0	0	5.69834280472184e-07	1.16030216571044e-05	4.30070075982483e-05	0.00034516107681227	0.000509111861723313	0.00191605876677243	0.0031749487448593	0.538462391913723
"TBS_WIN2_PET1_Biofilm"	7.68481468901138e-07	2.57241868071851e-17	1.89819831950584e-26	2.00398691861683e-29	2.57823732551218e-21	6.24209908290009e-20	2.58375454160034e-11	1.14562546782447e-18	6.29123096585695e-15	3.80114177847765e-11	3.30197301127643e-09	0.00431118395425392	2.03182146365214e-16	7.42575626888226e-21	8.20863928596575e-18	1.6476792580551e-19	7.59619220489048e-11	0.00161931754251413	0.000376386324142002	1.60415304687412e-06	0.00132166603707789	3.80303596586569e-29	2.35630076461569e-09	1.94116761831255e-25	4.57444748354547e-11	3.64932055384918e-11	9.23029194446847e-09	1.16664167754619e-17	1.88598890683841e-13	9.53554551108327e-16	2.28820000909089e-21	3.78904351533943e-16	2.10747879291176e-16	1.81075311469033e-08	1.57427452194919e-09	7.67929211710603e-09	1.66769583737179e-13	2.56308361760783e-11	0.00105283353818107	0.0944582883597945	1.4177842556503e-08	4.2487209719975e-08	1.21385246256418e-12	1.32095040695449e-25	1.4926100001599e-12	0.0325360134951999	0.0887796575272624	0.189141721634746	0.00272481135974202	0.0457822064248409	8.12925780349202e-07	0.0104365655227195	1.16582614575374e-09	6.55717392279891e-11	5.32901183277973e-10	1.4397435841736e-20	5.24482725379407e-17	7.40623916459629e-22	2.01416652360781e-12	0.527456061787451
"TBS_WIN2_PET2_Biofilm"	8.40508164640866e-07	5.92397988010118e-15	2.69657275511493e-12	1.21023495692907e-10	1.48212651972641e-07	1.99400848106844e-08	3.36866396769227e-09	2.28966656490624e-08	1.66558333975325e-08	0.0035531174076538	0.00672872080811362	0.00137066803734829	1.10457066808052e-06	4.14575017407714e-07	3.54934489754233e-06	4.09161268207008e-08	1.76192934514338e-07	2.36569034505572e-06	1.52422564262348e-09	4.90255716810988e-08	2.06530259389799e-05	3.13060394295728e-12	7.99624089503563e-08	4.76415606750143e-10	0.000242004419286292	1.31998718566849e-08	0.000201245582539423	0.00058769477648787	0.00140899076588259	8.13856508916798e-05	9.11026176458125e-05	2.64720245645547e-08	8.71626236958036e-08	0.00256380521944425	0.00183745222857427	0.00199691728513045	1.11210507131878e-05	0.000124920583028229	4.09795452440333e-06	0.0918294523736813	0.00838390777513579	0.0162358247259299	0.00693297897679403	2.54280752157487e-05	0.00138365483529202	0.00166220277782809	0.000663749504279305	0.00647837858403166	5.41826309437057e-05	0.00511257929808876	8.966467811167e-11	1.79440151461623e-07	1.1274046697811e-09	0.00104916510274777	8.13522046553385e-08	1.4481739831657e-06	7.04689552271734e-06	3.97951336127892e-06	1.04507613593043e-05	0.839332449751124
"TBS_WIN2_PET3_Biofilm"	1.35880115793313e-06	3.46172125856935e-14	1.05010277754547e-16	2.9358403786766e-20	8.98905074622772e-10	2.21003609752178e-10	4.28464483556111e-13	2.11757736783606e-13	2.82687038354449e-12	3.5613129588831e-05	0.0040071492148362	0.00721371413522055	3.09664436400975e-09	1.84624388864559e-10	3.42122969178702e-09	2.87833670827298e-12	1.81898053404104e-10	1.0317433956272e-08	1.00762462069494e-09	1.36189415659394e-10	1.27213406318761e-06	1.17542375175851e-19	7.3383088940549e-16	5.65470780996703e-16	1.37260661433615e-07	1.17404093970808e-16	2.43269991502746e-11	0.00923284855673459	7.02415499693719e-05	1.89702515707319e-05	5.71411410148792e-06	0.000292753055804394	0.000553380976764917	0.0018721162648696	3.92802536901152e-05	0.00367964149437107	2.17414043578461e-08	1.06689410768075e-06	2.04990066875009e-08	0.0637679774668869	0.0138057965385012	0.0158147158876371	2.21702342682952e-07	1.43719393139763e-12	7.16833835557219e-10	0.00413772394150949	0.000695792137456931	0.00164656291980712	7.59455064098496e-08	0.00423668754462432	6.04131197407592e-20	2.1448047004754e-19	5.9046950265266e-22	4.27981025377548e-05	6.3175912012098e-07	5.47768315645542e-08	7.57423232670215e-09	6.1831401060764e-05	1.96013091480203e-05	0.868744200450341
"TBS_WIN2_wPE1_Biofilm"	0	0	7.36006046192059e-06	4.16563875067133e-08	0.00044221145167766	0.000115286721363074	0.000109088675757949	6.25843263716044e-06	0.000600201484281199	0.00154022013675254	0.00543486843335824	0.00340778386175605	0.000296532526308755	0.0004455072729815	0.00107225255550164	7.74206492381976e-05	0.000561442199112679	0.00156954716809606	0.000322177270328377	0.00138444947918483	0.00486779094115797	0	3.03326623052131e-06	0	4.53368819830969e-07	0	0	0.000175016270605135	0.000244215865682395	1.62980129739678e-07	9.26368552328899e-06	0.00025179892925944	2.27352970139201e-05	0.000364621980991875	0.00309178111870664	0.00339944850671771	0.000996048478797593	0.00358575589365722	0.00180074385029561	0.0240482314440823	0.00774402861195194	0.00127223823150557	0.00867471835965236	0.00340615603530908	0.00287988390816833	0.00262489655305645	0.000664512818847905	0.00420458110902513	1.04192547146673e-08	0	1.00781423494096e-08	0	5.06601855602433e-07	7.87112348434477e-05	0.000109706056266078	0.000253254231346606	0.00771756312527223	0.00774353922344262	0.0287923608701597	0.863579570619043
"TBS_WIN2_wPE2_Biofilm"	0	2.31952295839996e-10	3.19145518741342e-09	3.11821628418226e-06	0.00117150073203497	0.00235873748910227	0.000291720368633093	0.000559021620600536	0.000119669550900753	0.0239699597716092	0.00400049546250886	0.0214593303935993	0.00863055881504717	0.00398684251195118	0.00159612076031649	0.000175630165870932	1.02816725549556e-05	8.30690927216458e-05	9.39004373619756e-05	0.000233027052733083	0.000993153318306389	0	2.39315829368742e-08	5.98004936659966e-07	1.02668119158553e-07	0	3.64380412543888e-07	6.85404486908051e-05	0	3.75249022207051e-06	3.63591382875314e-06	0.00158217537827621	0.00120212698299083	9.53545388825283e-05	0.00140370398801776	0.00164651998442605	0.000846038681025102	0.0189703250537535	0.00294101976267441	0.0299661005527968	0.130857704919962	0.0434671102818866	0.00679233181196322	0.000247982995113671	0.00301120058818894	0.0038830962831761	0.00127092487589696	0.00241018141642844	6.90368679708705e-10	2.77661986784279e-09	0	0	0	0	2.51931955952614e-07	0.00112470904499381	0.00371381876592334	0.0132506692763546	0.00602704764551811	0.655476443079469
"TBS_WIN2_wPE3_Biofilm"	7.65125098128415e-07	2.16986929607919e-10	3.10199370480838e-13	2.75942867180925e-10	2.05907432287037e-11	0.00288154660831317	4.75982739428544e-10	3.59242112134672e-10	8.80949116999059e-10	6.39575055151113e-05	1.11545178154106e-05	1.00095315260095e-05	9.44128542975775e-10	9.80870689082937e-05	6.00439772843424e-09	1.37852689277041e-07	0.000502514927159602	0.000251005566321492	1.15234148632408e-08	2.30051515550924e-06	1.66663193692015e-05	3.14243749810058e-14	8.40524435023603e-09	9.81231190570158e-14	7.11083145439447e-05	5.83721353135614e-08	1.95856917150827e-07	0.00226171059031971	0.000870431675822697	0.00019329592463684	2.62002526960743e-06	8.81318284282063e-11	2.05151814039437e-10	0.00497203848548183	0.000109227338637232	0.00142481132153193	3.63112323183892e-06	5.2993186323938e-06	3.81669771798126e-07	0.0448686518884148	0.0112279397058422	0.00572693581058446	0.00028269743883425	1.26467973971564e-07	3.84984327272872e-07	0.00715650657022692	0.00173709292116947	0.004323018419923	6.33249746987484e-08	0.00467574201586064	1.92767527466243e-17	4.88309901321501e-15	1.25885300343544e-20	0.000522442219105026	0.000121439338676894	8.8965920160621e-08	4.71888472160164e-05	0.000660736231161965	0.00104613744982682	0.90384982244455
"TBS_WIN2_wPET1_Biofilm"	6.02447667613503e-07	4.00586730910609e-08	3.42808973459286e-08	4.87062836085726e-05	8.05755953735269e-05	2.39053462206813e-07	1.6399137835626e-09	1.71813737080416e-07	7.80275380694623e-08	0.00039611726101845	0.00222818957745395	0.00714529636964159	1.54600416700086e-05	3.43913538024028e-06	2.68757005164854e-05	0.000156161810727872	4.46804096937839e-07	1.13146453729974e-05	1.44908603309881e-07	4.2526750099836e-05	6.20768217604151e-05	2.53036375513367e-08	4.43739506311075e-07	1.39665864573676e-08	4.97710803448009e-05	1.07759484154548e-07	0.000242254545425719	0.00332171720588263	0.00354716250525691	0.00569561293009218	0.00421316947414627	8.53860118316056e-06	5.18381319768718e-05	0.00344308997948035	0.00165020018119837	0.00467190658626468	2.1766004997777e-05	0.000603726733335284	0.00014335615468662	0.0767003693089812	0.0364769672928698	0.0211069417219901	0.0116967416275459	0.000479675846265852	0.00693425900730229	0.0054599795142372	0.00277174492894658	0.00542693034766902	0.000158829787972715	0.00391237331278198	8.12877477770967e-12	3.20591988037752e-08	6.09380694515037e-13	0.00154516586081001	1.72953917581588e-06	1.69707568016846e-05	0.000128686731927225	0.000223786232140053	0.000338131860999237	0.788737484342947
"TBS_WIN2_wPET2_Biofilm"	2.61396863837013e-07	3.53916840534204e-08	1.00133944840578e-09	2.48279794322496e-05	1.61055776386404e-05	3.28551269154399e-06	5.74098388842551e-07	1.04583515410524e-06	1.26997163712254e-06	0.00228906027441845	0.00215072716094889	0.00564436190501967	0.00040810114795836	4.27980677564661e-06	6.72509624504353e-05	0.00017547251987032	4.25914084458795e-06	0.000106375051699365	2.13432916605822e-05	8.27326095140187e-07	6.01550167687238e-05	4.43358369246757e-11	3.54609499082815e-13	5.94015246283409e-13	2.04509430651484e-06	3.24007740095009e-08	7.89613503434337e-06	2.11265524070691e-06	0.00123668283739561	2.84217872911456e-09	1.70118164503005e-06	3.72225691286751e-06	2.68772228674441e-06	0.00495034945851911	0.00100807178972469	0.011602083861014	0.000158514983906073	0.000850424886993572	0.000316836660973418	0.0554893218199812	0.0337958020245241	0.0204446598675179	0.00355647032547661	0.000786248214222845	0.00703797382730751	0.00947851083290595	0.000125882633735702	0.0300835002707599	1.29269814536071e-06	3.42733760189416e-06	3.91761581964916e-06	0.000343952541865197	1.17486167753917e-06	8.3534283063487e-06	3.04838165576134e-05	4.48136406456702e-06	0.000203057113543681	0.000114637654165534	4.91584770717739e-05	0.807314908093219
"TBS_WIN2_wPET3_Biofilm"	1.38057719004648e-06	4.39361138394955e-12	4.89122035199974e-13	5.89500804415451e-09	1.90494385901538e-09	1.56656072005187e-09	9.90219589301302e-11	3.45938749853076e-10	0.000105117346155306	0.00340468680821297	0.00036755508430497	0.00173823899966515	6.22354209694839e-07	4.96164869708343e-05	8.55466898661294e-06	0.000302423981840644	3.54389733881998e-06	1.64879975267255e-05	3.07023039921978e-09	1.58588428198503e-08	9.25167882465571e-09	1.0262883938844e-09	5.05243935059407e-09	3.61497257433671e-10	1.56466771608161e-06	3.84848163433285e-10	6.99620811558288e-07	4.44700892814536e-05	0.00363323304610439	0.000193537517130748	1.18881134697639e-05	3.53888407797994e-06	3.15630894976454e-05	0.00010254305239332	0.0027201133732234	0.00271736621047171	0.00143121601057085	0.00113684219795311	0.0017119162017428	0.0860027291602177	0.0321513385678644	0.00163273577264573	0.0107378948510919	0.000742879550099606	0.00105172909526135	0.00642948629936954	0.00059493289892427	0.00449154405573344	0.00012385430060684	0.0138385958702499	5.38746238968838e-13	2.68001749552112e-11	2.57649197422045e-14	1.43398025013632e-05	1.70805532410413e-07	7.32763846655327e-08	3.78460844950513e-05	0.000198268039554396	5.78586775258346e-05	0.822154957765549
